YEAR,MONTH,DAY,DATE,HOUR,STATION,CO,FSP,NO2,NOX,O3,RSP,SO2,,,
2019,10,6,6/10/2019,3,CENTRAL,69,27,35,44,90,34,1,,,
2019,10,6,6/10/2019,4,CENTRAL,67,28,22,27,96,36,2,,,
2019,10,6,6/10/2019,5,CENTRAL,62,23,17,22,90,32,1,,,
2019,10,6,6/10/2019,6,CENTRAL,60,19,18,24,87,27,1,,,
2019,10,6,6/10/2019,7,CENTRAL,58,18,27,38,71,28,1,,,
2019,10,6,6/10/2019,8,CENTRAL,60,19,48,87,51,30,1,,,
2019,10,6,6/10/2019,9,CENTRAL,61,21,64,115,38,32,2,,,
2019,10,6,6/10/2019,10,CENTRAL,65,17,61,115,47,29,2,,,
2019,10,6,6/10/2019,11,CENTRAL,73,17,86,209,38,29,4,,,
2019,10,6,6/10/2019,12,CENTRAL,72,24,69,142,54,39,3,,,
2019,10,6,6/10/2019,13,CENTRAL,71,22,68,119,66,36,3,,,
2019,10,6,6/10/2019,14,CENTRAL,69,22,71,139,58,36,3,,,
2019,10,6,6/10/2019,15,CENTRAL,56,19,34,53,28,28,1,,,
2019,10,6,6/10/2019,16,CENTRAL,54,5,30,36,28,10,0,,,
2019,10,6,6/10/2019,17,CENTRAL,53,4,21,24,32,9,0,,,
2019,10,6,6/10/2019,18,CENTRAL,49,5,25,31,30,8,0,,,
2019,10,6,6/10/2019,19,CENTRAL,50,6,20,23,37,8,0,,,
2019,10,6,6/10/2019,20,CENTRAL,54,4,19,23,47,6,0,,,
2019,10,6,6/10/2019,21,CENTRAL,63,10,19,21,68,13,0,,,
2019,10,6,6/10/2019,22,CENTRAL,65,16,25,27,69,20,0,,,
2019,10,6,6/10/2019,23,CENTRAL,64,19,34,47,70,24,0,,,
2019,10,6,6/10/2019,24,CENTRAL,54,15,30,43,59,18,0,,,
2019,10,7,7/10/2019,1,CENTRAL,56,7,21,29,72,10,0,,,
2019,10,7,7/10/2019,2,CENTRAL,60,9,21,29,81,14,0,,,
2019,10,7,7/10/2019,3,CENTRAL,60,13,19,24,88,21,0,,,
2019,10,7,7/10/2019,4,CENTRAL,64,19,17,21,92,29,0,,,
2019,10,7,7/10/2019,5,CENTRAL,64,20,17,24,92,29,0,,,
2019,10,7,7/10/2019,6,CENTRAL,65,20,16,21,91,31,0,,,
2019,10,7,7/10/2019,7,CENTRAL,64,20,28,37,81,33,0,,,
2019,10,7,7/10/2019,8,CENTRAL,66,22,48,76,58,33,0,,,
2019,10,7,7/10/2019,9,CENTRAL,73,23,55,80,58,32,1,,,
2019,10,7,7/10/2019,10,CENTRAL,77,27,51,78,64,40,1,,,
2019,10,7,7/10/2019,11,CENTRAL,82,27,58,95,65,43,1,,,
2019,10,7,7/10/2019,12,CENTRAL,79,27,74,134,60,44,2,,,
2019,10,7,7/10/2019,13,CENTRAL,78,27,69,123,62,44,1,,,
2019,10,7,7/10/2019,14,CENTRAL,81,27,69,115,64,43,1,,,
2019,10,7,7/10/2019,15,CENTRAL,71,26,45,63,77,41,1,,,
2019,10,7,7/10/2019,16,CENTRAL,67,21,50,81,67,36,1,,,
2019,10,7,7/10/2019,17,CENTRAL,67,23,52,84,61,37,1,,,
2019,10,7,7/10/2019,18,CENTRAL,67,20,60,94,53,34,1,,,
2019,10,7,7/10/2019,19,CENTRAL,65,21,53,87,49,34,1,,,
2019,10,7,7/10/2019,20,CENTRAL,68,20,60,99,40,32,1,,,
2019,10,7,7/10/2019,21,CENTRAL,72,19,66,117,31,31,1,,,
2019,10,7,7/10/2019,22,CENTRAL,68,21,54,78,42,33,1,,,
2019,10,7,7/10/2019,23,CENTRAL,69,20,64,105,37,32,1,,,
2019,10,7,7/10/2019,24,CENTRAL,72,18,62,89,22,29,0,,,
2019,10,8,8/10/2019,1,CENTRAL,70,18,55,86,29,30,1,,,
2019,10,8,8/10/2019,2,CENTRAL,64,20,29,39,60,32,1,,,
2019,10,8,8/10/2019,3,CENTRAL,60,20,22,28,74,30,1,,,
2019,10,8,8/10/2019,4,CENTRAL,69,18,29,36,76,28,2,,,
2019,10,8,8/10/2019,5,CENTRAL,64,20,30,42,68,32,2,,,
2019,10,8,8/10/2019,6,CENTRAL,72,23,47,64,64,35,1,,,
2019,10,8,8/10/2019,7,CENTRAL,84,22,78,117,38,31,1,,,
2019,10,8,8/10/2019,8,CENTRAL,79,28,83,129,42,40,1,,,
2019,10,8,8/10/2019,9,CENTRAL,81,29,101,186,38,43,2,,,
2019,10,8,8/10/2019,10,CENTRAL,85,30,114,217,34,45,3,,,
2019,10,8,8/10/2019,11,CENTRAL,83,31,99,173,40,46,2,,,
2019,10,8,8/10/2019,12,CENTRAL,77,28,87,169,43,42,2,,,
2019,10,8,8/10/2019,13,CENTRAL,79,23,89,166,49,33,2,,,
2019,10,8,8/10/2019,14,CENTRAL,80,27,98,168,59,37,2,,,
2019,10,8,8/10/2019,15,CENTRAL,85,25,102,153,66,37,2,,,
2019,10,8,8/10/2019,16,CENTRAL,87,27,105,158,75,40,3,,,
2019,10,8,8/10/2019,17,CENTRAL,87,29,98,145,69,42,2,,,
2019,10,8,8/10/2019,18,CENTRAL,89,31,109,198,62,46,3,,,
2019,10,8,8/10/2019,19,CENTRAL,94,31,129,250,39,46,3,,,
2019,10,8,8/10/2019,20,CENTRAL,94,28,112,208,37,42,4,,,
2019,10,8,8/10/2019,21,CENTRAL,78,25,69,115,58,39,2,,,
2019,10,8,8/10/2019,22,CENTRAL,77,24,63,87,69,38,1,,,
2019,10,8,8/10/2019,23,CENTRAL,73,22,58,77,58,34,1,,,
2019,10,8,8/10/2019,24,CENTRAL,77,21,55,73,68,34,1,,,
2019,10,9,9/10/2019,1,CENTRAL,75,20,34,41,86,32,1,,,
2019,10,9,9/10/2019,2,CENTRAL,74,19,29,36,116,31,1,,,
2019,10,9,9/10/2019,3,CENTRAL,72,22,25,29,123,37,1,,,
2019,10,9,9/10/2019,4,CENTRAL,71,26,25,29,120,41,1,,,
2019,10,9,9/10/2019,5,CENTRAL,69,29,22,28,118,44,1,,,
2019,10,9,9/10/2019,6,CENTRAL,74,27,19,21,114,42,1,,,
2019,10,9,9/10/2019,7,CENTRAL,72,27,35,43,95,41,0,,,
2019,10,9,9/10/2019,8,CENTRAL,78,27,71,96,64,42,1,,,
2019,10,9,9/10/2019,9,CENTRAL,83,28,117,210,43,42,2,,,
2019,10,9,9/10/2019,10,CENTRAL,88,26,110,188,51,40,2,,,
2019,10,9,9/10/2019,11,CENTRAL,87,33,102,174,45,48,2,,,
2019,10,9,9/10/2019,12,CENTRAL,87,34,102,183,55,49,2,,,
2019,10,9,9/10/2019,13,CENTRAL,96,32,100,162,60,46,3,,,
2019,10,9,9/10/2019,14,CENTRAL,96,32,100,151,63,47,2,,,
2019,10,9,9/10/2019,15,CENTRAL,93,32,102,162,65,47,3,,,
2019,10,9,9/10/2019,16,CENTRAL,91,35,105,159,70,50,2,,,
2019,10,9,9/10/2019,17,CENTRAL,94,31,99,148,71,46,1,,,
2019,10,9,9/10/2019,18,CENTRAL,94,31,107,177,52,44,2,,,
2019,10,9,9/10/2019,19,CENTRAL,107,32,125,228,39,46,2,,,
2019,10,9,9/10/2019,20,CENTRAL,107,33,117,189,46,47,2,,,
2019,10,9,9/10/2019,21,CENTRAL,103,26,87,114,62,39,1,,,
2019,10,9,9/10/2019,22,CENTRAL,89,26,98,166,55,40,2,,,
2019,10,9,9/10/2019,23,CENTRAL,82,25,69,95,72,39,1,,,
2019,10,9,9/10/2019,24,CENTRAL,80,26,62,79,76,41,1,,,
2019,10,10,10/10/2019,1,CENTRAL,78,25,42,53,86,39,1,,,
2019,10,10,10/10/2019,2,CENTRAL,76,24,39,52,85,37,1,,,
2019,10,10,10/10/2019,3,CENTRAL,79,20,45,55,77,34,1,,,
2019,10,10,10/10/2019,4,CENTRAL,73,21,34,44,88,37,1,,,
2019,10,10,10/10/2019,5,CENTRAL,78,23,38,45,82,35,1,,,
2019,10,10,10/10/2019,6,CENTRAL,75,21,32,36,89,33,1,,,
2019,10,10,10/10/2019,7,CENTRAL,74,20,52,72,74,31,1,,,
2019,10,10,10/10/2019,8,CENTRAL,83,20,85,125,50,33,1,,,
2019,10,10,10/10/2019,9,CENTRAL,90,26,126,247,36,42,3,,,
2019,10,10,10/10/2019,10,CENTRAL,94,29,112,206,39,45,2,,,
2019,10,10,10/10/2019,11,CENTRAL,94,N.A.,104,177,53,N.A.,2,,,
2019,10,10,10/10/2019,12,CENTRAL,92,N.A.,108,193,54,N.A.,2,,,
2019,10,10,10/10/2019,13,CENTRAL,102,N.A.,114,190,55,N.A.,2,,,
2019,10,10,10/10/2019,14,CENTRAL,103,N.A.,114,181,60,N.A.,2,,,
2019,10,10,10/10/2019,15,CENTRAL,95,27,123,209,50,40,2,,,
2019,10,10,10/10/2019,16,CENTRAL,143,28,114,174,53,44,1,,,
2019,10,10,10/10/2019,17,CENTRAL,99,28,126,198,43,43,1,,,
2019,10,10,10/10/2019,18,CENTRAL,112,25,125,199,38,38,2,,,
2019,10,10,10/10/2019,19,CENTRAL,121,28,150,274,23,41,3,,,
2019,10,10,10/10/2019,20,CENTRAL,126,28,147,271,17,40,3,,,
2019,10,10,10/10/2019,21,CENTRAL,124,30,104,140,41,41,1,,,
2019,10,10,10/10/2019,22,CENTRAL,99,29,88,115,51,41,1,,,
2019,10,10,10/10/2019,23,CENTRAL,98,24,101,156,34,35,1,,,
2019,10,10,10/10/2019,24,CENTRAL,105,25,103,168,20,36,2,,,
2019,10,11,11/10/2019,1,CENTRAL,91,25,87,130,30,37,2,,,
2019,10,11,11/10/2019,2,CENTRAL,83,21,56,73,53,33,2,,,
2019,10,11,11/10/2019,3,CENTRAL,82,N.A.,67,88,50,N.A.,2,,,
2019,10,11,11/10/2019,4,CENTRAL,84,21,60,76,45,28,2,,,
2019,10,11,11/10/2019,5,CENTRAL,83,25,62,91,41,33,2,,,
2019,10,11,11/10/2019,6,CENTRAL,87,23,61,83,39,32,2,,,
2019,10,11,11/10/2019,7,CENTRAL,93,28,80,127,19,39,2,,,
2019,10,11,11/10/2019,8,CENTRAL,97,28,101,193,19,40,3,,,
2019,10,11,11/10/2019,9,CENTRAL,98,29,119,300,16,44,7,,,
2019,10,11,11/10/2019,10,CENTRAL,106,32,144,393,16,50,9,,,
2019,10,11,11/10/2019,11,CENTRAL,106,35,150,358,26,52,6,,,
2019,10,11,11/10/2019,12,CENTRAL,114,35,178,358,26,56,8,,,
2019,10,11,11/10/2019,13,CENTRAL,118,43,201,367,38,70,7,,,
2019,10,11,11/10/2019,14,CENTRAL,121,48,209,336,78,80,7,,,
2019,10,11,11/10/2019,15,CENTRAL,121,57,207,289,95,86,6,,,
2019,10,11,11/10/2019,16,CENTRAL,127,56,261,386,45,81,7,,,
2019,10,11,11/10/2019,17,CENTRAL,125,54,242,345,50,78,6,,,
2019,10,11,11/10/2019,18,CENTRAL,114,46,189,237,92,67,4,,,
2019,10,11,11/10/2019,19,CENTRAL,136,46,226,327,41,66,7,,,
2019,10,11,11/10/2019,20,CENTRAL,138,48,158,192,74,68,5,,,
2019,10,11,11/10/2019,21,CENTRAL,155,54,161,195,63,72,3,,,
2019,10,11,11/10/2019,22,CENTRAL,144,56,153,183,56,74,6,,,
2019,10,11,11/10/2019,23,CENTRAL,118,47,122,154,58,64,6,,,
2019,10,11,11/10/2019,24,CENTRAL,106,43,105,122,64,58,6,,,
2019,10,12,12/10/2019,1,CENTRAL,90,37,79,92,74,50,4,,,
2019,10,12,12/10/2019,2,CENTRAL,92,30,59,68,88,40,3,,,
2019,10,12,12/10/2019,3,CENTRAL,90,32,61,75,68,41,4,,,
2019,10,12,12/10/2019,4,CENTRAL,92,33,57,67,68,42,4,,,
2019,10,12,12/10/2019,5,CENTRAL,87,29,48,59,74,38,1,,,
2019,10,12,12/10/2019,6,CENTRAL,83,27,61,78,58,35,1,,,
2019,10,12,12/10/2019,7,CENTRAL,89,28,78,104,37,37,2,,,
2019,10,12,12/10/2019,8,CENTRAL,103,38,121,224,10,51,5,,,
2019,10,12,12/10/2019,9,CENTRAL,102,40,142,384,7,61,9,,,
2019,10,12,12/10/2019,10,CENTRAL,91,42,157,300,23,65,6,,,
2019,10,12,12/10/2019,11,CENTRAL,104,44,195,365,26,66,8,,,
2019,10,12,12/10/2019,12,CENTRAL,125,49,199,369,17,75,8,,,
2019,10,12,12/10/2019,13,CENTRAL,110,51,168,237,38,75,5,,,
2019,10,12,12/10/2019,14,CENTRAL,116,49,167,214,60,73,4,,,
2019,10,12,12/10/2019,15,CENTRAL,105,49,132,157,108,69,4,,,
2019,10,12,12/10/2019,16,CENTRAL,105,46,141,184,104,67,3,,,
2019,10,12,12/10/2019,17,CENTRAL,146,49,198,290,27,64,2,,,
2019,10,12,12/10/2019,18,CENTRAL,173,47,219,362,14,59,4,,,
2019,10,12,12/10/2019,19,CENTRAL,165,59,161,195,53,74,3,,,
2019,10,12,12/10/2019,20,CENTRAL,155,58,148,184,46,71,3,,,
2019,10,12,12/10/2019,21,CENTRAL,133,51,107,137,64,64,2,,,
2019,10,12,12/10/2019,22,CENTRAL,122,46,115,146,58,58,2,,,
2019,10,12,12/10/2019,23,CENTRAL,111,45,116,160,50,56,2,,,
2019,10,12,12/10/2019,24,CENTRAL,101,43,107,138,53,55,2,,,
2019,10,13,13/10/2019,1,CENTRAL,103,38,90,108,58,48,2,,,
2019,10,13,13/10/2019,2,CENTRAL,94,36,80,107,65,45,2,,,
2019,10,13,13/10/2019,3,CENTRAL,97,40,84,107,50,48,1,,,
2019,10,13,13/10/2019,4,CENTRAL,94,41,82,106,47,52,1,,,
2019,10,13,13/10/2019,5,CENTRAL,89,41,60,77,77,52,1,,,
2019,10,13,13/10/2019,6,CENTRAL,78,19,39,46,99,23,0,,,
2019,10,13,13/10/2019,7,CENTRAL,84,11,69,91,64,14,0,,,
2019,10,13,13/10/2019,8,CENTRAL,85,14,78,102,62,15,0,,,
2019,10,13,13/10/2019,9,CENTRAL,85,12,74,93,58,13,0,,,
2019,10,13,13/10/2019,10,CENTRAL,92,15,110,185,35,16,1,,,
2019,10,13,13/10/2019,11,CENTRAL,101,18,89,149,57,20,1,,,
2019,10,13,13/10/2019,12,CENTRAL,98,22,98,180,46,27,2,,,
2019,10,13,13/10/2019,13,CENTRAL,95,27,81,132,62,32,2,,,
2019,10,13,13/10/2019,14,CENTRAL,98,29,57,77,83,35,1,,,
2019,10,13,13/10/2019,15,CENTRAL,93,31,78,114,75,38,1,,,
2019,10,13,13/10/2019,16,CENTRAL,97,32,56,70,102,41,1,,,
2019,10,13,13/10/2019,17,CENTRAL,98,32,74,106,93,40,1,,,
2019,10,13,13/10/2019,18,CENTRAL,104,35,61,72,101,44,1,,,
2019,10,13,13/10/2019,19,CENTRAL,96,36,83,106,90,47,1,,,
2019,10,13,13/10/2019,20,CENTRAL,94,36,65,78,95,48,1,,,
2019,10,13,13/10/2019,21,CENTRAL,99,34,78,104,85,45,1,,,
2019,10,13,13/10/2019,22,CENTRAL,87,20,74,96,75,25,0,,,
2019,10,13,13/10/2019,23,CENTRAL,84,16,78,103,71,19,0,,,
2019,10,13,13/10/2019,24,CENTRAL,83,20,70,89,81,23,0,,,
2019,10,14,14/10/2019,1,CENTRAL,82,18,48,57,86,21,0,,,
2019,10,14,14/10/2019,2,CENTRAL,89,17,47,58,91,21,1,,,
2019,10,14,14/10/2019,3,CENTRAL,83,17,35,41,109,21,0,,,
2019,10,14,14/10/2019,4,CENTRAL,76,8,20,23,112,9,0,,,
2019,10,14,14/10/2019,5,CENTRAL,81,3,49,55,94,3,0,,,
2019,10,14,14/10/2019,6,CENTRAL,89,3,50,59,85,4,0,,,
2019,10,14,14/10/2019,7,CENTRAL,102,9,85,130,39,9,1,,,
2019,10,14,14/10/2019,8,CENTRAL,129,17,108,224,12,18,2,,,
2019,10,14,14/10/2019,9,CENTRAL,139,30,117,330,8,33,4,,,
2019,10,14,14/10/2019,10,CENTRAL,138,44,122,321,10,50,4,,,
2019,10,14,14/10/2019,11,CENTRAL,134,38,122,298,12,43,4,,,
2019,10,14,14/10/2019,12,CENTRAL,127,44,107,249,24,51,4,,,
2019,10,14,14/10/2019,13,CENTRAL,116,43,100,175,46,52,3,,,
2019,10,14,14/10/2019,14,CENTRAL,110,35,96,149,58,44,2,,,
2019,10,14,14/10/2019,15,CENTRAL,116,28,112,275,52,37,4,,,
2019,10,14,14/10/2019,16,CENTRAL,106,28,113,225,48,38,3,,,
2019,10,14,14/10/2019,17,CENTRAL,123,35,105,211,33,45,3,,,
2019,10,14,14/10/2019,18,CENTRAL,128,47,116,239,23,60,3,,,
2019,10,14,14/10/2019,19,CENTRAL,136,55,110,249,18,66,4,,,
2019,10,14,14/10/2019,20,CENTRAL,124,49,80,136,24,60,2,,,
2019,10,14,14/10/2019,21,CENTRAL,119,45,75,104,20,59,1,,,
2019,10,14,14/10/2019,22,CENTRAL,109,44,68,91,24,59,1,,,
2019,10,14,14/10/2019,23,CENTRAL,114,40,80,185,17,52,3,,,
2019,10,14,14/10/2019,24,CENTRAL,120,42,90,183,19,57,3,,,
2019,10,15,15/10/2019,1,CENTRAL,110,39,63,95,32,52,1,,,
2019,10,15,15/10/2019,2,CENTRAL,107,36,56,83,38,44,1,,,
2019,10,15,15/10/2019,3,CENTRAL,107,33,40,63,44,40,2,,,
2019,10,15,15/10/2019,4,CENTRAL,107,31,32,47,52,37,3,,,
2019,10,15,15/10/2019,5,CENTRAL,103,32,34,50,48,38,2,,,
2019,10,15,15/10/2019,6,CENTRAL,107,30,28,41,47,36,3,,,
2019,10,15,15/10/2019,7,CENTRAL,84,29,44,67,47,36,1,,,
2019,10,15,15/10/2019,8,CENTRAL,69,17,65,104,45,30,1,,,
2019,10,15,15/10/2019,9,CENTRAL,77,13,108,251,23,26,4,,,
2019,10,15,15/10/2019,10,CENTRAL,84,19,99,225,27,34,3,,,
2019,10,15,15/10/2019,11,CENTRAL,79,17,87,163,49,30,3,,,
2019,10,15,15/10/2019,12,CENTRAL,76,18,95,190,51,30,3,,,
2019,10,15,15/10/2019,13,CENTRAL,73,17,94,177,59,28,3,,,
2019,10,15,15/10/2019,14,CENTRAL,82,16,99,175,56,27,2,,,
2019,10,15,15/10/2019,15,CENTRAL,77,17,93,157,59,28,2,,,
2019,10,15,15/10/2019,16,CENTRAL,81,17,105,182,59,29,3,,,
2019,10,15,15/10/2019,17,CENTRAL,74,15,101,168,63,27,2,,,
2019,10,15,15/10/2019,18,CENTRAL,85,17,127,226,47,31,3,,,
2019,10,15,15/10/2019,19,CENTRAL,81,16,113,181,52,32,2,,,
2019,10,15,15/10/2019,20,CENTRAL,84,21,116,195,54,40,2,,,
2019,10,15,15/10/2019,21,CENTRAL,96,20,89,137,50,38,1,,,
2019,10,15,15/10/2019,22,CENTRAL,87,18,83,129,55,35,1,,,
2019,10,15,15/10/2019,23,CENTRAL,75,19,70,101,63,40,1,,,
2019,10,15,15/10/2019,24,CENTRAL,81,20,97,155,39,36,1,,,
2019,10,16,16/10/2019,1,CENTRAL,69,20,N.A.,N.A.,87,34,1,,,
2019,10,16,16/10/2019,2,CENTRAL,68,18,25,33,90,35,1,,,
2019,10,16,16/10/2019,3,CENTRAL,65,16,18,24,93,33,1,,,
2019,10,16,16/10/2019,4,CENTRAL,61,13,17,23,94,25,1,,,
2019,10,16,16/10/2019,5,CENTRAL,59,15,15,20,102,27,1,,,
2019,10,16,16/10/2019,6,CENTRAL,59,16,20,26,99,28,0,,,
2019,10,16,16/10/2019,7,CENTRAL,60,14,36,47,89,26,1,,,
2019,10,16,16/10/2019,8,CENTRAL,61,16,59,87,73,30,1,,,
2019,10,16,16/10/2019,9,CENTRAL,62,17,96,165,57,33,1,,,
2019,10,16,16/10/2019,10,CENTRAL,69,18,96,159,56,34,1,,,
2019,10,16,16/10/2019,11,CENTRAL,77,18,97,166,N.A.,33,3,,,
2019,10,16,16/10/2019,12,CENTRAL,84,17,102,178,51,31,2,,,
2019,10,16,16/10/2019,13,CENTRAL,84,19,104,168,59,32,2,,,
2019,10,16,16/10/2019,14,CENTRAL,81,18,115,188,53,32,2,,,
2019,10,16,16/10/2019,15,CENTRAL,81,19,118,180,63,34,5,,,
2019,10,16,16/10/2019,16,CENTRAL,83,20,116,162,66,36,4,,,
2019,10,16,16/10/2019,17,CENTRAL,80,18,110,141,72,35,5,,,
2019,10,16,16/10/2019,18,CENTRAL,87,22,123,169,60,39,5,,,
2019,10,16,16/10/2019,19,CENTRAL,90,23,129,199,53,40,6,,,
2019,10,16,16/10/2019,20,CENTRAL,88,25,129,213,57,40,6,,,
2019,10,16,16/10/2019,21,CENTRAL,85,24,95,135,80,39,5,,,
2019,10,16,16/10/2019,22,CENTRAL,80,25,72,92,84,44,4,,,
2019,10,16,16/10/2019,23,CENTRAL,74,22,90,122,66,48,4,,,
2019,10,16,16/10/2019,24,CENTRAL,73,21,84,121,61,41,5,,,
2019,10,17,17/10/2019,1,CENTRAL,70,22,63,80,77,38,4,,,
2019,10,17,17/10/2019,2,CENTRAL,72,20,48,58,93,37,4,,,
2019,10,17,17/10/2019,3,CENTRAL,67,21,49,62,90,36,4,,,
2019,10,17,17/10/2019,4,CENTRAL,68,18,40,51,94,33,4,,,
2019,10,17,17/10/2019,5,CENTRAL,64,18,24,30,102,32,4,,,
2019,10,17,17/10/2019,6,CENTRAL,70,17,30,36,90,33,4,,,
2019,10,17,17/10/2019,7,CENTRAL,70,21,52,74,72,38,5,,,
2019,10,17,17/10/2019,8,CENTRAL,80,21,99,175,31,38,6,,,
2019,10,17,17/10/2019,9,CENTRAL,90,N.A.,145,326,13,N.A.,9,,,
2019,10,17,17/10/2019,10,CENTRAL,83,28,117,218,33,47,7,,,
2019,10,17,17/10/2019,11,CENTRAL,87,27,110,187,46,40,7,,,
2019,10,17,17/10/2019,12,CENTRAL,92,29,107,186,53,40,7,,,
2019,10,17,17/10/2019,13,CENTRAL,91,33,126,217,58,46,8,,,
2019,10,17,17/10/2019,14,CENTRAL,91,33,124,177,73,48,6,,,
2019,10,17,17/10/2019,15,CENTRAL,82,32,122,186,70,45,6,,,
2019,10,17,17/10/2019,16,CENTRAL,85,28,121,188,68,40,6,,,
2019,10,17,17/10/2019,17,CENTRAL,89,29,127,192,69,42,6,,,
2019,10,17,17/10/2019,18,CENTRAL,101,30,133,218,51,44,7,,,
2019,10,17,17/10/2019,19,CENTRAL,103,30,140,231,47,46,7,,,
2019,10,17,17/10/2019,20,CENTRAL,108,29,130,198,51,44,6,,,
2019,10,17,17/10/2019,21,CENTRAL,90,24,88,111,78,38,5,,,
2019,10,17,17/10/2019,22,CENTRAL,93,27,96,127,68,42,5,,,
2019,10,17,17/10/2019,23,CENTRAL,79,25,85,138,67,40,5,,,
2019,10,17,17/10/2019,24,CENTRAL,84,22,101,171,43,37,5,,,
2019,10,18,18/10/2019,1,CENTRAL,73,23,72,108,67,39,4,,,
2019,10,18,18/10/2019,2,CENTRAL,75,17,40,49,87,30,4,,,
2019,10,18,18/10/2019,3,CENTRAL,68,19,32,41,97,29,3,,,
2019,10,18,18/10/2019,4,CENTRAL,67,19,33,43,96,27,3,,,
2019,10,18,18/10/2019,5,CENTRAL,64,17,29,35,91,25,4,,,
2019,10,18,18/10/2019,6,CENTRAL,68,17,30,37,83,26,4,,,
2019,10,18,18/10/2019,7,CENTRAL,74,19,75,113,42,32,5,,,
2019,10,18,18/10/2019,8,CENTRAL,76,23,90,153,35,42,6,,,
2019,10,18,18/10/2019,9,CENTRAL,82,21,117,234,27,40,8,,,
2019,10,18,18/10/2019,10,CENTRAL,95,26,118,211,41,44,9,,,
2019,10,18,18/10/2019,11,CENTRAL,95,32,141,287,38,50,10,,,
2019,10,18,18/10/2019,12,CENTRAL,95,37,146,280,48,57,9,,,
2019,10,18,18/10/2019,13,CENTRAL,92,37,133,195,64,54,8,,,
2019,10,18,18/10/2019,14,CENTRAL,91,36,162,263,44,55,9,,,
2019,10,18,18/10/2019,15,CENTRAL,103,38,193,312,39,58,9,,,
2019,10,18,18/10/2019,16,CENTRAL,106,45,260,464,28,66,11,,,
2019,10,18,18/10/2019,17,CENTRAL,102,52,172,243,72,75,8,,,
2019,10,18,18/10/2019,18,CENTRAL,116,42,201,280,47,63,8,,,
2019,10,18,18/10/2019,19,CENTRAL,125,42,222,334,24,63,9,,,
2019,10,18,18/10/2019,20,CENTRAL,118,44,149,178,80,64,7,,,
2019,10,18,18/10/2019,21,CENTRAL,133,43,167,216,52,62,7,,,
2019,10,18,18/10/2019,22,CENTRAL,145,54,187,265,22,77,8,,,
2019,10,18,18/10/2019,23,CENTRAL,155,56,178,273,12,78,8,,,
2019,10,18,18/10/2019,24,CENTRAL,139,54,158,231,19,77,7,,,
2019,10,19,19/10/2019,1,CENTRAL,120,46,141,199,34,66,7,,,
2019,10,19,19/10/2019,2,CENTRAL,104,40,112,134,59,57,6,,,
2019,10,19,19/10/2019,3,CENTRAL,91,38,82,97,86,56,6,,,
2019,10,19,19/10/2019,4,CENTRAL,83,34,48,58,117,50,5,,,
2019,10,19,19/10/2019,5,CENTRAL,82,33,44,51,113,48,5,,,
2019,10,19,19/10/2019,6,CENTRAL,87,32,78,98,64,48,5,,,
2019,10,19,19/10/2019,7,CENTRAL,86,37,97,130,39,56,8,,,
2019,10,19,19/10/2019,8,CENTRAL,87,36,101,144,42,57,9,,,
2019,10,19,19/10/2019,9,CENTRAL,88,34,117,181,39,52,9,,,
2019,10,19,19/10/2019,10,CENTRAL,95,36,120,188,43,54,9,,,
2019,10,19,19/10/2019,11,CENTRAL,91,35,132,230,54,52,10,,,
2019,10,19,19/10/2019,12,CENTRAL,92,35,106,158,78,51,9,,,
2019,10,19,19/10/2019,13,CENTRAL,95,38,102,135,99,55,8,,,
2019,10,19,19/10/2019,14,CENTRAL,94,38,108,140,102,56,7,,,
2019,10,19,19/10/2019,15,CENTRAL,150,36,112,140,93,56,6,,,
2019,10,19,19/10/2019,16,CENTRAL,105,37,113,143,90,58,6,,,
2019,10,19,19/10/2019,17,CENTRAL,96,39,116,146,87,61,6,,,
2019,10,19,19/10/2019,18,CENTRAL,101,40,138,185,67,61,6,,,
2019,10,19,19/10/2019,19,CENTRAL,110,42,151,222,51,62,6,,,
2019,10,19,19/10/2019,20,CENTRAL,113,43,134,184,61,61,5,,,
2019,10,19,19/10/2019,21,CENTRAL,113,42,134,176,65,62,5,,,
2019,10,19,19/10/2019,22,CENTRAL,114,46,107,134,82,65,5,,,
2019,10,19,19/10/2019,23,CENTRAL,90,43,81,96,103,61,4,,,
2019,10,19,19/10/2019,24,CENTRAL,89,38,97,137,86,55,5,,,
2019,10,20,20/10/2019,1,CENTRAL,87,37,72,85,104,53,5,,,
2019,10,20,20/10/2019,2,CENTRAL,88,38,68,78,106,53,5,,,
2019,10,20,20/10/2019,3,CENTRAL,85,37,55,62,117,51,4,,,
2019,10,20,20/10/2019,4,CENTRAL,85,33,44,51,126,42,3,,,
2019,10,20,20/10/2019,5,CENTRAL,80,29,33,38,122,35,3,,,
2019,10,20,20/10/2019,6,CENTRAL,81,29,42,48,108,36,3,,,
2019,10,20,20/10/2019,7,CENTRAL,79,30,60,74,92,45,4,,,
2019,10,20,20/10/2019,8,CENTRAL,80,27,65,88,83,44,4,,,
